type:Statement,timestamp:2026-01-03T15:52:55.134467700,transactionId:a442c538-25b5-40c7-94a7-cbf18995c643,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767448335457,reason:Maintenance fee,amount:10.0,balanceAfter:10207.688456468466,movementType:DEBIT
type:Statement,timestamp:2026-01-03T15:52:55.134467700,transactionId:8360f5d4-49a2-47db-b9b7-922a5d352bfd,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767448335457,reason:Monthly interest,amount:23.460688561757895,balanceAfter:10217.688456468466,movementType:CREDIT
type:Statement,timestamp:2026-01-03T15:52:55.079444100,transactionId:23612cdf-c4db-42ec-83a6-4bce91ab437a,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767448335457,reason:Maintenance fee,amount:10.0,balanceAfter:10194.227767906708,movementType:DEBIT
type:Statement,timestamp:2026-01-03T15:52:55.079444100,transactionId:bcf13cb9-f866-4002-9b02-f7296422837e,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767448335457,reason:Monthly interest,amount:23.42978166696269,balanceAfter:10204.227767906708,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.671053500,transactionId:e5b3f9a9-fe10-4af1-b986-9c0e1754342f,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:10180.797986239746,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.671053500,transactionId:68e5d4d8-60cc-435d-b1b6-9ebbf0e62704,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:25.899604096966552,balanceAfter:10190.797986239746,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.657849700,transactionId:ba40efb0-8059-4f43-bc1a-7f9285a5913a,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:10164.89838214278,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.657849700,transactionId:9011d54b-05fc-4901-90f2-f40f8c2337ba,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:25.02707992328094,balanceAfter:10174.89838214278,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.636463100,transactionId:a8453bc6-4120-47fd-b830-04dd1beea422,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:10149.871302219499,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.636463100,transactionId:65ef653d-9965-466a-aa1c-fe168db2ffe3,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:25.821004867226332,balanceAfter:10159.871302219499,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.629208300,transactionId:ccb9b8f5-11a6-4af1-97b2-fc1a27efa915,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:10134.050297352273,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.629208300,transactionId:63f08e6b-c2c7-4fc7-a87a-7bc580d064e3,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:24.95120324574212,balanceAfter:10144.050297352273,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.619734700,transactionId:902bf6df-17d0-48b0-b10c-ce3f8768011a,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:10119.09909410653,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.619734700,transactionId:a046bf16-7d26-4ec7-bc63-1ae34bdf1e7c,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:25.742798233320777,balanceAfter:10129.09909410653,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.592736800,transactionId:562c9563-0c02-4f6e-87ba-1d62a7981f1c,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:10103.35629587321,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.592736800,transactionId:6bdffed1-42fc-40f2-8e94-7f377028ba63,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:25.702788388932543,balanceAfter:10113.35629587321,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.570385600,transactionId:a5ac2b1d-1a7c-40ba-aa0c-d73edcb25918,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:10087.653507484276,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.570385600,transactionId:11f30844-a4fb-48f0-a735-2bf0578e8ce6,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:24.837081598075564,balanceAfter:10097.653507484276,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.544667600,transactionId:fea8206c-f3d2-4630-ba93-46a03e5e5d5c,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:10072.8164258862,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.544667600,transactionId:a99e5ce2-37a5-4f01-b3f2-4cd72fffbe66,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:25.625172235329597,balanceAfter:10082.8164258862,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.513974600,transactionId:f23eecc5-50be-4c2e-a77f-51bd890ce543,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:10057.19125365087,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.513974600,transactionId:84dcd7ef-3549-418f-a306-0185f707d19d,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:24.76215394448151,balanceAfter:10067.19125365087,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.503383900,transactionId:e43585d9-d458-4c10-a475-2756621cfaea,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:10042.429099706389,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.503383900,transactionId:58b2505b-adbd-4707-af06-8c9e7c55ae28,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:25.547943767187537,balanceAfter:10052.429099706389,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.489960100,transactionId:ca0f6beb-1981-4886-8179-f282521ebcb5,transactor:vodafone,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:10026.881155939202,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.489960100,transactionId:7e24a5cb-54bf-4f0e-a97d-04419e981c0c,transactor:bank,accountIban:GR200202503131719401,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:23.045539500844438,balanceAfter:10036.881155939202,movementType:CREDIT
