type:Statement,timestamp:2026-01-03T15:52:55.139242400,transactionId:36a3907e-7401-49e9-b22c-1cb70318114d,transactor:nova,accountIban:GR200202503131719404,counterpartyIban:GR2001767448335457,reason:Maintenance fee,amount:10.0,balanceAfter:7340.754001028989,movementType:DEBIT
type:Statement,timestamp:2026-01-03T15:52:55.139242400,transactionId:704a713a-9904-4341-b0c6-e686769abc01,transactor:bank,accountIban:GR200202503131719404,counterpartyIban:GR2001767448335457,reason:Monthly interest,amount:16.877961296917636,balanceAfter:7350.754001028989,movementType:CREDIT
type:Statement,timestamp:2026-01-03T15:52:55.086718,transactionId:1e6aee75-583b-441a-9288-99af6b8adeb1,transactor:nova,accountIban:GR200202503131719404,counterpartyIban:GR2001767448335457,reason:Maintenance fee,amount:10.0,balanceAfter:7333.876039732071,movementType:DEBIT
type:Statement,timestamp:2026-01-03T15:52:55.086718,transactionId:ac81a632-9a1d-4b86-adfb-dd5fdcfd5d77,transactor:bank,accountIban:GR200202503131719404,counterpartyIban:GR2001767448335457,reason:Monthly interest,amount:16.862168908197408,balanceAfter:7343.876039732071,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.674521200,transactionId:c2285305-b817-42aa-838a-6f9ca82343d8,transactor:nova,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:7327.013870823874,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.674521200,transactionId:f2b8252a-a6c2-4ed3-8a2e-9c3d4937c51f,transactor:bank,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:18.646798294390187,balanceAfter:7337.013870823874,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.660113700,transactionId:e1aa29d4-7964-4f2c-9ee7-260fb57d6b8c,transactor:nova,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:7318.367072529483,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.660113700,transactionId:bab0cde1-7c51-4445-8394-700f6ed11488,transactor:bank,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:18.02549976845186,balanceAfter:7328.367072529483,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.639223,transactionId:21e9a62c-6714-4d72-b46c-b79eab32356c,transactor:nova,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:7310.341572761032,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.639223,transactionId:b2c76e09-7590-4aa9-9e14-b754307e97b7,transactor:bank,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:18.604426154367673,balanceAfter:7320.341572761032,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.632205400,transactionId:06264c19-2255-4a84-99b8-c144acc607bd,transactor:nova,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:7301.737146606664,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.632205400,transactionId:a0ca0382-2289-40d1-87fb-410781fb2d10,transactor:bank,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:17.984595331910356,balanceAfter:7311.737146606664,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.622270500,transactionId:129c5eac-35b0-40d8-bba4-d139cbfd6982,transactor:nova,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:7293.752551274754,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.622270500,transactionId:cd795d50-3f50-43bd-960d-b33016487feb,transactor:bank,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:18.56226565923952,balanceAfter:7303.752551274754,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.598279700,transactionId:9dd81a88-6ad1-4ee3-b61f-519b90574440,transactor:nova,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Maintenance fee,amount:10.0,balanceAfter:7285.190285615515,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.598279700,transactionId:87530465-89fe-4294-8011-3e8eb672849e,transactor:bank,accountIban:GR200202503131719404,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:18.540504920674522,balanceAfter:7295.190285615515,movementType:CREDIT
