type:Statement,timestamp:2026-01-03T15:52:55.139242400,transactionId:5a2984c9-9008-43ff-9faf-2193497506c6,transactor:ngioldasis,accountIban:GR100202503111546001,counterpartyIban:GR200202503131719402,reason:Πάγια Εντολή Μεταφοράς,amount:10.0,balanceAfter:850.8295671340918,movementType:DEBIT
type:Statement,timestamp:2026-01-03T15:52:55.121430,transactionId:bf1478ad-7532-4a7e-b33f-7ffcff758a7d,transactor:bank,accountIban:GR100202503111546001,counterpartyIban:GR2001767448335457,reason:Monthly interest,amount:1.3203429193431762,balanceAfter:860.8295671340918,movementType:CREDIT
type:Statement,timestamp:2026-01-03T15:52:55.089737500,transactionId:ad5bd47a-a58c-4569-9076-ff6c740ea35f,transactor:ngioldasis,accountIban:GR100202503111546001,counterpartyIban:GR200202503131719402,reason:Πάγια Εντολή Μεταφοράς,amount:10.0,balanceAfter:859.5092242147487,movementType:DEBIT
type:Statement,timestamp:2026-01-03T15:52:55.049559300,transactionId:de313eb7-528b-4791-87e7-b8929cc27242,transactor:bank,accountIban:GR100202503111546001,counterpartyIban:GR2001767448335457,reason:Monthly interest,amount:1.3319979362081713,balanceAfter:869.5092242147487,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.666963900,transactionId:63217a98-b52b-41b3-82dc-abe7b45dccaa,transactor:bank,accountIban:GR100202503111546001,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:1.4738523064731008,balanceAfter:868.1772262785405,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.665453700,transactionId:fec7f9f8-ce22-4956-8c21-852cd459b4d5,transactor:ngioldasis,accountIban:GR100202503111546001,counterpartyIban:GR200202503131719402,reason:Πάγια Εντολή Μεταφοράς,amount:10.0,balanceAfter:866.7033739720674,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.642348400,transactionId:a454d91d-16e3-4c86-a5e6-a17a55eefdc9,transactor:bank,accountIban:GR100202503111546001,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:1.4404322329957344,balanceAfter:876.7033739720674,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.640223600,transactionId:ad859000-b2e7-40a1-9751-559472d14653,transactor:ngioldasis,accountIban:GR100202503111546001,counterpartyIban:GR200202503131719402,reason:Πάγια Εντολή Μεταφοράς,amount:10.0,balanceAfter:875.2629417390717,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.634430400,transactionId:ddb7acb1-e22d-4d16-b751-f7f7b9eb0e22,transactor:bank,accountIban:GR100202503111546001,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:1.5028254030912542,balanceAfter:885.2629417390717,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.633201500,transactionId:f1df4de8-6f90-429a-a477-df61fdd650ab,transactor:ngioldasis,accountIban:GR100202503111546001,counterpartyIban:GR200202503131719402,reason:Πάγια Εντολή Μεταφοράς,amount:10.0,balanceAfter:883.7601163359805,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.625847800,transactionId:6acfb2d8-cbed-4c76-89ad-c3cead4e9b7c,transactor:bank,accountIban:GR100202503111546001,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:1.4684246985820248,balanceAfter:893.7601163359805,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.623557600,transactionId:bd371e18-3459-4bf5-bdb5-2e1536f90d09,transactor:ngioldasis,accountIban:GR100202503111546001,counterpartyIban:GR200202503131719402,reason:Πάγια Εντολή Μεταφοράς,amount:10.0,balanceAfter:892.2916916373985,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.601280,transactionId:1d8db744-d61e-4bf1-9d09-b786fec71263,transactor:bank,accountIban:GR100202503111546001,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:1.531701900375217,balanceAfter:902.2916916373985,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.600274600,transactionId:79d77d26-2bc2-4100-8ea3-36f03ac21dff,transactor:ngioldasis,accountIban:GR100202503111546001,counterpartyIban:GR200202503131719402,reason:Πάγια Εντολή Μεταφοράς,amount:10.0,balanceAfter:900.7599897370233,movementType:DEBIT
type:Statement,timestamp:2026-01-02T23:36:30.584742300,transactionId:02fb64b8-a27e-484c-93e0-1a8f2d7b64f8,transactor:bank,accountIban:GR100202503111546001,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:1.5460620142140877,balanceAfter:910.7599897370233,movementType:CREDIT
