type:Statement,timestamp:2026-01-03T15:52:55.133126900,transactionId:92c8bed7-662b-42c2-be4e-d5dd53e05895,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767448335457,reason:Monthly interest,amount:0.039186106389508,balanceAfter:25.580130449550968,movementType:CREDIT
type:Statement,timestamp:2026-01-03T15:52:55.078371500,transactionId:5691c6bb-1428-4f68-b84c-6211c608d81c,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767448335457,reason:Monthly interest,amount:0.0391260773393435,balanceAfter:25.54094434316146,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.671053500,transactionId:0583c935-3536-4649-8437-7217e2b99e6e,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.043244700303073445,balanceAfter:25.501818265822116,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.657849700,transactionId:d5b4d232-cd1a-4196-a8cb-b031aa3322a5,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.041781028827438255,balanceAfter:25.458573565519043,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.636463100,transactionId:a4ad6946-4471-4ab0-b432-188425c6052c,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.04310051794964388,balanceAfter:25.416792536691606,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.629208300,transactionId:b90768fd-791f-4726-84f7-570bc0a5198e,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.04164172650778219,balanceAfter:25.373692018741963,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.619734700,transactionId:6d38e9cd-9e2d-41f3-b2d5-0ae708efb429,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.04295681631525953,balanceAfter:25.332050292234182,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.592736800,transactionId:f76bd97f-c79c-48b7-8f92-b16298ae3c6c,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.04288397230750429,balanceAfter:25.28909347591892,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.570385600,transactionId:1cd738f1-6e96-4d89-9812-c497f627530e,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.04143251012627697,balanceAfter:25.246209503611418,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.544667600,transactionId:28af1699-dfac-4572-a146-10e4f367832f,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.04274099265893763,balanceAfter:25.20477699348514,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.512977700,transactionId:8e61b8d1-6290-48da-96bc-13be9ec11a1a,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.04129436980441937,balanceAfter:25.162036000826202,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.503383900,transactionId:b5c44f01-045f-4fd0-91ea-5a0af9d5307c,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.042598489719472436,balanceAfter:25.120741631021783,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.489960100,transactionId:3a75e18e-5c65-4ce6-98a1-7171977bbed9,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.03841711390504785,balanceAfter:25.07814314130231,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.472713400,transactionId:af6cf06d-c50f-40de-8aa7-21d72dd4c297,transactor:bank,accountIban:GR100202503111546007,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:0.03972602739726029,balanceAfter:25.03972602739726,movementType:CREDIT
