type:Statement,timestamp:2026-01-03T15:52:55.122944600,transactionId:8e5c4eab-df5e-4e2c-b0cb-1e11dde1408d,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767448335457,reason:Monthly interest,amount:3.1348885111606384,balanceAfter:2046.4104359640774,movementType:CREDIT
type:Statement,timestamp:2026-01-03T15:52:55.070757200,transactionId:3acc6391-141c-4543-93c3-fd2e98304fad,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767448335457,reason:Monthly interest,amount:3.130086187147479,balanceAfter:2043.2755474529167,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.667967,transactionId:b9a6d140-d73e-4e8c-bf5c-0fe85c374990,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.459576024245877,balanceAfter:2040.1454612657692,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.642348400,transactionId:135119d7-8534-4888-adb9-5da9daaf4a64,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.3424823061950573,balanceAfter:2036.6858852415232,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.635434200,transactionId:ed58e41f-98c3-4a9a-a3c7-2dd8e7c8a244,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.4480414359715095,balanceAfter:2033.3434029353282,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.625847800,transactionId:0abc6ae5-aa3d-4364-8f7f-11d03e13d578,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.331338120622577,balanceAfter:2029.8953614993566,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.602277200,transactionId:a07e1250-a8ee-4445-9ce0-59e3de54c9c9,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.4365453052207613,balanceAfter:2026.564023378734,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.587741700,transactionId:f9c261d4-9091-4c99-860a-311882f88559,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.430717784600345,balanceAfter:2023.1274780735132,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.554978700,transactionId:515d4c00-1094-47d8-8a95-afba88d7d60d,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.3146008101021565,balanceAfter:2019.6967602889129,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.533665100,transactionId:a799f722-2b92-4096-ac5a-c52816e4bf1d,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.419279412715011,balanceAfter:2016.3821594788108,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.509297400,transactionId:4d081b11-3c13-4d16-9ae5-a9255ce56afc,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.303549584353549,balanceAfter:2012.9628800660957,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.500886900,transactionId:8e7b7a1d-f206-4d0c-81d4-ac086dd1ee7a,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.4078791775577937,balanceAfter:2009.6593304817422,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.486810600,transactionId:e9f230b3-6576-4e18-a351-5d18b6a35b7b,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.073369112403827,balanceAfter:2006.2514513041845,movementType:CREDIT
type:Statement,timestamp:2026-01-02T23:36:30.469541,transactionId:f984f7d1-c985-477f-abaf-134c39053907,transactor:bank,accountIban:GR100202503111546002,counterpartyIban:GR2001767389774020,reason:Monthly interest,amount:3.178082191780822,balanceAfter:2003.1780821917807,movementType:CREDIT
